Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum,clustering
MarciaTaveira,MarciaTaveira,,0,1,1,0,1,1,1,1,1,0,76,0,3865,0
MaricaPref,MaricaPref,,2,0,2,2,0,2,0,0,0,0,76,0,2279,0
ManoelDaCostaI1,ManoelDaCostaI1,,0,1,1,0,1,1,1,1,1,0,88,0,3866,0
bittersteel01,bittersteel01,,0,2,2,0,2,2,1,1,1,0,19,0,3867,0
juliagiannella,juliagiannella,,0,1,1,0,1,1,1,1,1,0,250,208,3868,0
Elektronz,Elektronz,,0,1,1,0,1,1,2,0.6,0.666667,0,31,0,3869,0
estenioelbainy,estenioelbainy,,0,1,1,0,1,1,2,0.6,0.666667,0,31,0,3870,0
Mariade22366064,Mariade22366064,,0,2,2,0,2,2,1,1,1,0,4,0,3871,0.5
ed_alameda,ed_alameda,,0,1,1,0,1,1,2,0.6,0.666667,0,31,0,3872,0
tinojunior,tinojunior,,1,0,1,1,0,1,0,0,0,0,170,130,2346,0
LeaMarciaSilva,LeaMarciaSilva,,0,2,2,0,2,2,2,0.6,0.666667,0,10,0,3873,0.5
lferrasi,lferrasi,,0,1,1,0,1,1,1,1,1,0,19,0,3874,0
sds_unb,sds_unb,,0,1,1,0,1,1,1,1,1,0,31,0,3875,0
_mdeMagnifica,_mdeMagnifica,,0,2,2,0,2,2,1,1,1,0,76,0,3876,1
O_ConselheiroBR,O_ConselheiroBR,,0,2,2,0,2,2,1,1,1,0,28,0,3877,0.5
Engenheirorn,Engenheirorn,,0,1,1,0,1,1,1,1,1,0,4,0,3878,0
ABRABARPR,ABRABARPR,,0,1,1,0,1,1,3,0.413793,0.458333,0,4,0,3879,0
MTurismo,MTurismo,,0,1,1,0,1,1,3,0.413793,0.458333,0,4,0,3880,0
tefstepho,tefstepho,,0,1,1,0,1,1,1,1,1,0,38,0,3881,0
JovemPanEntrete,JovemPanEntrete,,1,0,1,2,0,2,0,0,0,0,45,0,194,0
viniciusmourajp,viniciusmourajp,,1,0,1,1,0,1,0,0,0,0,45,0,193,0
ibaztx,ibaztx,,0,1,1,0,1,1,1,1,1,0,88,0,3882,0
zoemartinez_05,zoemartinez_05,,1,0,1,1,0,1,0,0,0,0,45,0,192,0
fabifbbr,fabifbbr,,1,0,1,2,0,2,0,0,0,0,45,0,191,0
JovemPanNews,JovemPanNews,,1,0,1,2,0,2,0,0,0,0,45,0,190,0
paulomathias,paulomathias,,1,0,1,1,0,1,0,0,0,0,45,0,189,0
leofoletto,leofoletto,,0,1,1,0,1,1,1,1,1,0,43,0,3883,0
xunguangyue1,xunguangyue1,,0,1,1,0,1,1,1,1,1,0,252,210,3885,0
XHportugues,XHportugues,,1,0,1,1,0,1,0,0,0,0,252,210,3884,0
joaozinreidela,joaozinreidela,,0,1,1,0,1,1,1,1,1,0,253,211,3887,0
jaohelder,jaohelder,,1,0,1,1,0,1,0,0,0,0,253,211,3886,0
arocamacho,arocamacho,,0,1,1,0,1,1,1,1,1,0,43,0,3888,0
LiviaSacchetto,LiviaSacchetto,,0,2,2,0,2,2,2,0.75,0.833333,0,76,0,3889,1
eduardo_ficial,eduardo_ficial,,0,1,1,0,1,1,1,1,1,0,0,0,3890,0
FusaroZila,FusaroZila,,0,1,1,0,1,1,1,1,1,0,50,0,3891,0
mobilidadeurb,mobilidadeurb,,0,1,1,0,1,1,1,1,1,0,43,0,3892,0
RicardoOBarbos1,RicardoOBarbos1,,0,1,1,0,2,2,1,1,1,0,50,0,3893,0
araujocida_,araujocida_,,0,1,1,0,1,1,1,1,1,0,213,0,3894,0
PedroLi41542560,PedroLi41542560,,0,1,1,0,1,1,1,1,1,0,254,212,3896,0
CiaDocasBa,CiaDocasBa,,1,0,1,1,0,1,0,0,0,0,254,212,3895,0
raquelrolnik,raquelrolnik,,0,1,1,0,1,1,1,1,1,0,43,0,3897,0
KleberRibeiroC3,KleberRibeiroC3,,0,2,2,0,2,2,1,1,1,0,76,0,3898,1
abatefilho_rafa,abatefilho_rafa,,0,1,1,0,1,1,1,1,1,0,50,0,3899,0
Barbara08811524,Barbara08811524,,0,1,1,0,1,1,2,0.545455,0.583333,0,10,0,3900,0
lauraReedus1,lauraReedus1,,0,1,1,0,1,1,1,1,1,0,29,0,3901,0
patrickfranca,patrickfranca,,0,3,3,0,3,3,1,1,1,0,19,0,3902,0
suzanalage,suzanalage,,0,1,1,0,1,1,2,0.545455,0.583333,0,10,0,3903,0
lfascencao,lfascencao,,0,1,1,0,1,1,1,1,1,0,50,0,3904,0
arciliopg,arciliopg,,0,1,1,0,1,1,1,1,1,0,88,0,3905,0
DiegoHA_oficial,DiegoHA_oficial,,1,0,1,1,0,1,0,0,0,0,14,10,526,0
Pamelajeferson1,Pamelajeferson1,,0,2,2,0,2,2,1,1,1,0,50,0,3906,0
CaP21B,CaP21B,,0,1,1,0,1,1,1,1,1,0,50,0,3907,0
irenilda_nunes,irenilda_nunes,,0,3,3,0,3,3,1,1,1,0,45,0,3908,0.166667
sissanieves_,sissanieves_,,0,1,1,0,1,1,1,1,1,0,255,213,3910,0
InclusaoSP,InclusaoSP,,1,0,1,1,0,1,0,0,0,0,255,213,3909,0
lara_mesquita,lara_mesquita,,0,2,2,0,2,2,1,1,1,0,256,214,3913,0.5
fgv_clear,fgv_clear,,1,1,2,1,1,2,1,1,1,0,256,214,3912,0.5
tweet_afrea,tweet_afrea,,2,0,2,2,0,2,0,0,0,0,256,214,3911,0.5
jotahsilva,jotahsilva,,0,2,2,0,2,2,2,0.583333,0.642857,0,88,0,3914,0
araujoraposogm1,araujoraposogm1,,0,3,3,0,3,3,1,1,1,0,8,0,3915,0.333333
ibepacse,ibepacse,,0,2,2,0,2,2,1,1,1,0,257,215,3918,0
JotaInfo,JotaInfo,,1,0,1,1,0,1,0,0,0,0,257,215,3917,0
lbarroso,lbarroso,,1,0,1,1,0,1,0,0,0,0,257,215,3916,0
ReginaldoFiloso,ReginaldoFiloso,,0,1,1,0,1,1,1,1,1,0,88,0,3919,0
FE_LOPESRIBEIRO,FE_LOPESRIBEIRO,,0,2,2,0,2,2,2,0.666667,0.75,0,88,0,3920,0
PoliticaTri,PoliticaTri,,0,1,1,0,1,1,1,1,1,0,88,0,3921,0
Leilahgarcia,Leilahgarcia,,0,1,1,0,1,1,1,1,1,0,88,0,3922,0
JornalGGN,JornalGGN,,2,0,2,2,0,2,0,0,0,0,0,0,105,0.5
alexnacto,alexnacto,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,3923,0
BLOGdoPEPE,BLOGdoPEPE,,0,1,1,0,2,2,1,1,1,0,88,0,3924,0
silveira_jp,silveira_jp,,0,2,2,0,2,2,2,0.6,0.666667,0,10,0,3925,0.5
RamiroAparecida,RamiroAparecida,,0,1,1,0,1,1,1,1,1,0,88,0,3926,0
carolparanoia,carolparanoia,,0,1,1,0,1,1,1,1,1,0,88,0,3927,0
CCambara2,CCambara2,,0,1,1,0,1,1,1,1,1,0,88,0,3928,0
AiltonBarcelos3,AiltonBarcelos3,,0,1,1,0,1,1,1,1,1,0,25,0,3929,0
verathaddeu,verathaddeu,,0,1,1,0,2,2,1,1,1,0,25,0,3930,0
sertao_ba,sertao_ba,,0,1,1,0,2,2,1,1,1,0,4,0,3931,0
Naro_Daf,Naro_Daf,,0,1,1,0,1,1,1,1,1,0,25,0,3932,0
Giselebm,Giselebm,,0,1,1,0,1,1,1,1,1,0,27,0,3933,0
eraphs,eraphs,,0,2,2,0,2,2,1,1,1,0,76,0,3934,1
china,china,,1,0,1,1,0,1,0,0,0,0,153,0,2172,0
Miltonneves,Miltonneves,,1,0,1,1,0,1,0,0,0,0,153,0,2171,0
vgintwt,vgintwt,,0,1,1,0,1,1,2,0.571429,0.625,0,5,0,3935,0
DaniGomeesss,DaniGomeesss,,1,2,3,1,2,3,1,1,1,0,258,216,3937,0.5
BinhasOnte,BinhasOnte,,1,0,1,1,0,1,0,0,0,0,258,216,3936,0
mundoalergico,mundoalergico,,1,1,2,1,1,2,0,0,0,0,259,217,3938,0
CaiqueGalindo,CaiqueGalindo,,0,2,2,0,2,2,2,0.583333,0.642857,0,19,0,3939,0
FcoDaviFPeixoto,FcoDaviFPeixoto,,0,2,2,0,2,2,1,1,1,0,76,0,3940,1
AnaGlei06853018,AnaGlei06853018,,0,2,2,0,2,2,2,0.75,0.833333,0,90,57,3941,0.5
lucasrolivei51,lucasrolivei51,,0,1,1,0,1,1,1,1,1,0,10,0,3942,0
ONUHABITATBR,ONUHABITATBR,,2,0,2,2,0,2,0,0,0,0,10,0,326,0
elbpublika01,elbpublika01,,0,1,1,0,1,1,1,1,1,0,260,218,3944,0
BitucaSalim,BitucaSalim,,1,0,1,1,0,1,0,0,0,0,260,218,3943,0
gibranst,gibranst,,0,1,1,0,1,1,1,1,1,0,88,0,3945,0
diraholanda,diraholanda,,0,1,1,0,1,1,1,1,1,0,88,0,3946,0
PauloRanazzi,PauloRanazzi,,0,2,2,0,2,2,1,1,1,0,76,0,3947,1
clodoaldocoimb1,clodoaldocoimb1,,0,2,2,0,2,2,4,0.461538,0.534722,0,4,0,3948,1
botinhao,botinhao,,0,2,2,0,2,2,1,1,1,0,4,0,3949,0.5
CassiaTahan,CassiaTahan,,0,2,2,0,2,2,2,0.6,0.666667,0,10,0,3950,0.5
AquelaLara,AquelaLara,,0,2,2,0,2,2,1,1,1,0,19,0,3951,0
ThiberioOlivei1,ThiberioOlivei1,,0,2,2,0,2,2,2,0.6,0.666667,0,10,0,3952,0.5
freebritneybs,freebritneybs,,0,3,3,0,3,3,2,0.636364,0.714286,0,10,0,3953,0.166667
biacoaa,biacoaa,,0,2,2,0,2,2,2,0.6,0.666667,0,10,0,3954,0.5
LucianaOzelin,LucianaOzelin,,0,2,2,0,2,2,4,0.461538,0.534722,0,4,0,3955,1
alexnunez87,alexnunez87,,0,2,2,0,3,3,1,1,1,0,261,219,3958,0.5
TSXGalicia,TSXGalicia,,7,2,9,13,2,15,1,1,1,0,261,219,3957,0.232143
Xunta,Xunta,,7,0,7,7,0,7,0,0,0,0,261,219,3956,0.142857
CarlosPortoRJ,CarlosPortoRJ,,0,1,1,0,1,1,2,0.545455,0.583333,0,10,0,3959,0
daividfss,daividfss,,2,0,2,2,0,2,0,0,0,0,5,0,320,0
BrujulaGalicia,BrujulaGalicia,,0,2,2,0,3,3,1,1,1,0,261,219,3960,0.5
ArteixoOficial,ArteixoOficial,,0,2,2,0,3,3,1,1,1,0,261,219,3961,0.5
atilalemos10,atilalemos10,,2,1,3,4,2,6,0,0,0,0,0,0,58,0.5
Matheus68663495,Matheus68663495,,0,3,3,0,3,3,4,0.48,0.576389,0,4,0,3962,0.5
PammellaG,PammellaG,,0,1,1,0,1,1,1,1,1,0,88,0,3963,0
frentebrasilpop,frentebrasilpop,,0,1,1,0,1,1,1,1,1,0,88,0,3964,0
AzulaMikele,AzulaMikele,,0,1,1,0,1,1,2,0.571429,0.625,0,5,0,3965,0
MChasci,MChasci,,0,1,1,0,1,1,2,0.545455,0.583333,0,10,0,3966,0
fabiolamazzulli,fabiolamazzulli,,0,1,1,0,1,1,1,1,1,0,25,0,3967,0
gabriellerd5,gabriellerd5,,0,2,2,0,2,2,2,0.583333,0.642857,0,41,0,3968,0
NegreiraC,NegreiraC,,0,2,2,0,3,3,1,1,1,0,261,219,3969,0.5
tohellandbackx,tohellandbackx,,0,2,2,0,2,2,1,1,1,0,76,0,3970,1
roseferro,roseferro,,0,2,2,0,2,2,1,1,1,0,19,0,3971,0
livic751,livic751,,0,1,1,0,2,2,1,1,1,0,262,141,3972,0
Radio_Voz,Radio_Voz,,0,2,2,0,3,3,1,1,1,0,261,219,3973,0.5
O_Kandpalleiro,O_Kandpalleiro,,0,2,2,0,3,3,1,1,1,0,261,219,3974,0.5
Modesto,Modesto,,0,1,1,0,1,1,1,1,1,0,10,0,3975,0
laffurr,laffurr,,0,1,1,0,1,1,2,0.571429,0.625,0,5,0,3976,0
falls356789,falls356789,,0,1,1,0,1,1,2,0.571429,0.625,0,5,0,3977,0
ananias_1979,ananias_1979,,0,1,1,0,1,1,2,0.545455,0.583333,0,10,0,3978,0
RtbMoyses,RtbMoyses,,0,2,2,0,2,2,1,1,1,0,81,50,3979,0
Sandra20598198,Sandra20598198,,0,1,1,0,1,1,1,1,1,0,25,0,3980,0
sbtjornalismo,sbtjornalismo,,0,1,1,0,4,4,1,1,1,0,0,0,3981,0
acao32,acao32,,0,2,2,0,2,2,1,1,1,0,41,0,3982,0
davidbsb1,davidbsb1,,0,2,2,0,2,2,1,1,1,0,76,0,3983,1
ACapaDoPastel,ACapaDoPastel,,0,1,1,0,1,1,2,0.571429,0.625,0,5,0,3984,0
AndreaPorto2021,AndreaPorto2021,,0,1,1,0,1,1,1,1,1,0,263,220,3986,0
andreporci,andreporci,,1,0,1,1,0,1,0,0,0,0,263,220,3985,0
jhoncruzalves,jhoncruzalves,,0,1,1,0,1,1,1,1,1,0,264,221,3988,0
JhonPit08318155,JhonPit08318155,,1,0,1,1,0,1,0,0,0,0,264,221,3987,0
DGEstE,DGEstE,,0,1,1,0,1,1,1,1,1,0,8,0,3989,0
Vic46476119,Vic46476119,,0,1,1,0,1,1,1,1,1,0,25,0,3990,0
AMLO3Proyectos,AMLO3Proyectos,,0,1,1,0,1,1,1,1,1,0,29,0,3991,0
videocomfilm,videocomfilm,,0,1,1,0,1,1,1,1,1,0,29,0,3992,0
diogonah,diogonah,,0,1,1,0,1,1,1,1,1,0,19,0,3993,0
lolis281,lolis281,,0,1,1,0,1,1,1,1,1,0,29,0,3994,0
DonaCoisa1,DonaCoisa1,,0,1,1,0,1,1,1,1,1,0,0,0,3995,0
Marcelinoonline,Marcelinoonline,,0,1,1,0,1,1,1,1,1,0,265,222,3997,0
EmbaixadaEUA,EmbaixadaEUA,,1,0,1,1,0,1,0,0,0,0,265,222,3996,0
ElisaBarboux,ElisaBarboux,,0,2,2,0,2,2,1,1,1,0,19,0,3998,0
ElisabethDes,ElisabethDes,,0,1,1,0,1,1,1,1,1,0,25,0,3999,0
dnlgms,dnlgms,,0,2,2,0,2,2,1,1,1,0,19,0,4000,0
alessandrag87,alessandrag87,,0,2,2,0,2,2,1,1,1,0,76,0,4001,1
andrefran,andrefran,,0,2,2,0,2,2,1,1,1,0,19,0,4002,0
NorivalSSilva,NorivalSSilva,,0,1,1,0,1,1,1,1,1,0,4,0,4003,0
Guicaiosant,Guicaiosant,,0,1,1,0,1,1,2,0.571429,0.625,0,5,0,4004,0
Norska11,Norska11,,0,1,1,0,1,1,1,1,1,0,103,69,4005,0
LizauraN,LizauraN,,0,1,1,0,1,1,1,1,1,0,266,223,4007,0
ElFocoInforma,ElFocoInforma,,1,0,1,1,0,1,0,0,0,0,266,223,4006,0
LeaoInSolo,LeaoInSolo,,0,1,1,0,2,2,1,1,1,0,4,0,4008,0
herson_herbster,herson_herbster,,0,3,3,0,3,3,1,1,1,0,76,0,4009,0.333333
ninadhora,ninadhora,,0,2,2,0,2,2,1,1,1,0,76,0,4010,1
CarolAndion,CarolAndion,,0,2,2,0,2,2,1,1,1,0,76,0,4011,1
lusotupiniquim,lusotupiniquim,,0,2,2,0,2,2,1,1,1,0,76,0,4012,1
grazisalomao,grazisalomao,,0,1,1,0,1,1,1,1,1,0,102,0,4013,0
SigUfrgs,SigUfrgs,,0,2,2,0,2,2,1,1,1,0,76,0,4014,1
ricardosdag,ricardosdag,,0,2,2,0,2,2,1,1,1,0,76,0,4015,1
pedrop_pb,pedrop_pb,,0,2,2,0,2,2,1,1,1,0,76,0,4016,1
bettlejuice3vzs,bettlejuice3vzs,,0,1,1,0,1,1,1,1,1,0,267,224,4018,0
PontualPortal,PontualPortal,,1,0,1,1,0,1,0,0,0,0,267,224,4017,0
asirsrs,asirsrs,,0,1,1,0,1,1,1,1,1,0,268,225,4020,0
lukirawr,lukirawr,,1,0,1,1,0,1,0,0,0,0,268,225,4019,0
claurbertoldi,claurbertoldi,,0,1,1,0,1,1,2,0.571429,0.625,0,5,0,4021,0
edufig,edufig,,0,2,2,0,2,2,1,1,1,0,19,0,4022,0
leleueu,leleueu,,0,2,2,0,2,2,1,1,1,0,76,0,4023,1
HeamSreypov,HeamSreypov,,0,1,1,0,1,1,1,1,1,0,269,226,4025,0
brasil_ahf,brasil_ahf,,1,0,1,1,0,1,0,0,0,0,269,226,4024,0
AnglicaQuadros1,AnglicaQuadros1,,0,1,1,0,1,1,2,0.545455,0.583333,0,10,0,4026,0
mimmagalhaes,mimmagalhaes,,0,2,2,0,2,2,1,1,1,0,76,0,4027,1
aguilalibre22,aguilalibre22,,0,1,1,0,2,2,1,1,1,0,29,0,4028,0
LivinhaBuitrago,LivinhaBuitrago,,0,1,1,0,1,1,1,1,1,0,4,0,4029,0
danmaxis,danmaxis,,0,2,2,0,2,2,1,1,1,0,76,0,4030,1
sylviasiqueira_,sylviasiqueira_,,1,0,1,1,0,1,0,0,0,0,213,0,1764,0
ElielSeith,ElielSeith,,0,1,1,0,1,1,1,1,1,0,25,0,4031,0
dalmarsio,dalmarsio,,0,1,1,0,1,1,1,1,1,0,25,0,4032,0
ItzamaLopezY,ItzamaLopezY,,0,1,1,0,1,1,1,1,1,0,29,0,4033,0
descaralhads,descaralhads,,0,2,2,0,2,2,1,1,1,0,76,0,4034,1
crisforti_,crisforti_,,0,1,1,0,1,1,1,1,1,0,213,0,4035,0
jurujubee,jurujubee,,0,1,1,0,1,1,1,1,1,0,213,0,4036,0
AnselmoLobato,AnselmoLobato,,0,2,2,0,2,2,3,0.521739,0.569444,0,4,0,4037,1
Joana41858862,Joana41858862,,0,1,1,0,1,1,1,1,1,0,10,0,4038,0
tomleao,tomleao,,1,2,3,1,2,3,1,1,1,0,19,0,4039,0
flavialaham,flavialaham,,0,3,3,0,3,3,1,1,1,0,219,114,4040,0.333333
felipemlisboa,felipemlisboa,,0,1,1,0,1,1,2,0.545455,0.583333,0,10,0,4041,0
litos_l,litos_l,,0,2,2,0,2,2,1,1,1,0,76,0,4042,1
cldfnoticias,cldfnoticias,,1,0,1,1,0,1,0,0,0,0,153,0,2170,0
KenjiroORodrigo,KenjiroORodrigo,,0,2,2,0,2,2,1,1,1,0,76,0,4043,1
jpsilvano,jpsilvano,,0,2,2,0,2,2,3,0.521739,0.569444,0,4,0,4044,1
maquinaprofanaf,maquinaprofanaf,,1,0,1,1,0,1,0,0,0,0,0,0,104,0
gabrielfcp,gabrielfcp,,0,1,1,0,1,1,1,1,1,0,213,0,4045,0
CorresponsalsMX,CorresponsalsMX,,0,2,2,0,2,2,1,1,1,0,270,227,4048,0
Diocesis_Chalco,Diocesis_Chalco,,1,0,1,1,0,1,0,0,0,0,270,227,4047,0
Edomex,Edomex,,1,0,1,1,0,1,0,0,0,0,270,227,4046,0
CarraraRogerio,CarraraRogerio,,0,1,1,0,1,1,1,1,1,0,25,0,4049,0
Mfg2103,Mfg2103,,0,1,1,0,1,1,2,0.545455,0.583333,0,10,0,4050,0
TJrPereira81,TJrPereira81,,0,1,1,0,1,1,1,1,1,0,4,0,4051,0
senna70,senna70,,0,1,1,0,1,1,1,1,1,0,4,0,4052,0
cvu_cvu,cvu_cvu,,0,1,1,0,2,2,2,0.571429,0.625,0,5,0,4053,0
AdrianaT9735,AdrianaT9735,,0,3,3,0,3,3,1,1,1,0,56,34,4054,0
FabioPellegrini,FabioPellegrini,,0,1,1,0,1,1,2,0.6,0.666667,0,62,0,4055,0
Marciomac21,Marciomac21,,0,1,1,0,1,1,1,1,1,0,4,0,4056,0
Brasil08704642,Brasil08704642,,0,1,1,0,1,1,2,0.6,0.666667,0,62,0,4057,0
health_donn,health_donn,,0,1,1,0,1,1,1,1,1,0,213,0,4058,0
meuguIagminhav,meuguIagminhav,,0,1,1,0,1,1,1,1,1,0,41,0,4059,0
_ExploraDigital,_ExploraDigital,,2,28,30,2,41,43,2,0.966667,0.982759,0.000005,45,0,56,0.006158
kimpaim,kimpaim,,1,0,1,1,0,1,0,0,0,0,45,0,55,0
mates_pospa12,mates_pospa12,,0,1,1,0,1,1,1,1,1,0,41,0,4060,0
Felipe_Selol,Felipe_Selol,,0,1,1,0,1,1,1,1,1,0,25,0,4061,0
foragarimpo,foragarimpo,,0,1,1,0,1,1,1,1,1,0,41,0,4062,0
lecticia_paiva,lecticia_paiva,,0,1,1,0,1,1,1,1,1,0,19,0,4063,0
SandraRosaMada2,SandraRosaMada2,,0,1,1,0,1,1,1,1,1,0,41,0,4064,0
mariade57438723,mariade57438723,,0,1,1,0,1,1,1,1,1,0,41,0,4065,0
rfsaldanhario,rfsaldanhario,,0,1,1,0,1,1,2,0.571429,0.625,0,76,0,4066,0
ANDREBANIWA,ANDREBANIWA,,0,1,1,0,1,1,1,1,1,0,41,0,4067,0
TonetteRita,TonetteRita,,0,1,1,0,1,1,2,0.545455,0.583333,0,10,0,4068,0
chadeeucalipto,chadeeucalipto,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,4069,0
mat_foll,mat_foll,,1,0,1,1,0,1,0,0,0,0,0,0,103,0
ZMariaSiqueira1,ZMariaSiqueira1,,0,3,3,0,3,3,1,1,1,0,45,0,4072,0
AP_Consultoria,AP_Consultoria,,1,0,1,1,0,1,0,0,0,0,45,0,4071,0
brom_elisa,brom_elisa,,1,0,1,1,0,1,0,0,0,0,45,0,4070,0
RadioProletrio,RadioProletrio,,0,1,1,0,1,1,1,1,1,0,62,0,4073,0
JoabDantas3,JoabDantas3,,0,1,1,0,1,1,1,1,1,0,62,0,4074,0
confradamarvada,confradamarvada,,0,1,1,0,1,1,1,1,1,0,25,0,4075,0
paulofsr,paulofsr,,2,3,5,2,3,5,3,0.508772,0.528736,0,45,0,56,0.666667
r_piment,r_piment,,0,1,1,0,1,1,1,1,1,0,0,0,4076,0
magnus_bass,magnus_bass,,0,1,1,0,1,1,1,1,1,0,62,0,4077,0
mieresfilho,mieresfilho,,0,1,1,0,1,1,1,1,1,0,62,0,4078,0
BancodoBrasil,BancodoBrasil,,1,0,1,1,0,1,0,0,0,0,45,0,53,0
secomvc,secomvc,,1,0,1,1,0,1,0,0,0,0,45,0,51,0
Jerryfacha,Jerryfacha,,0,5,5,0,5,5,3,0.490741,0.525157,0,27,0,4079,0.5
Damadeferroofic,Damadeferroofic,,1,0,1,1,0,1,0,0,0,0,45,0,47,0
AnnaLciaLimaCa1,AnnaLciaLimaCa1,,1,0,1,1,0,1,0,0,0,0,45,0,46,0
giba_bsb,giba_bsb,,1,0,1,1,0,1,0,0,0,0,45,0,45,0
HELENINHARJ,HELENINHARJ,,1,0,1,1,0,1,0,0,0,0,45,0,44,0
PatySoelo,PatySoelo,,1,0,1,1,0,1,0,0,0,0,45,0,43,0
631Beckman,631Beckman,,1,0,1,1,0,1,0,0,0,0,45,0,42,0
joaowdf,joaowdf,,1,0,1,1,0,1,0,0,0,0,45,0,41,0
mandetta,mandetta,,1,0,1,1,0,1,0,0,0,0,45,0,40,0
Med176,Med176,,1,0,1,1,0,1,0,0,0,0,45,0,37,0
smarrupe,smarrupe,,0,1,1,0,1,1,1,1,1,0,19,0,4080,0
CBOZITO,CBOZITO,,1,0,1,1,0,1,0,0,0,0,45,0,35,0
alexandre,alexandre,,1,0,1,1,0,1,0,0,0,0,45,0,34,0
17cd7513772a4e7,17cd7513772a4e7,,0,5,5,0,5,5,3,0.490741,0.525157,0,27,0,4081,0.5
gsapiras,gsapiras,,1,0,1,1,0,1,0,0,0,0,45,0,33,0
LATAMAirlinesUS,LATAMAirlinesUS,,1,0,1,1,0,1,0,0,0,0,45,0,32,0
whysir1979,whysir1979,,1,0,1,1,0,1,0,0,0,0,45,0,31,0
vetomCO,vetomCO,,1,0,1,1,0,1,0,0,0,0,45,0,30,0
zannapipper,zannapipper,,0,1,1,0,1,1,1,1,1,0,25,0,4082,0
EdinaOl84432800,EdinaOl84432800,,0,1,1,0,1,1,2,0.545455,0.583333,0,10,0,4083,0
gaviaoreal13,gaviaoreal13,,0,1,1,0,1,1,1,1,1,0,271,228,4085,0
oficialmanausfc,oficialmanausfc,,1,0,1,1,0,1,0,0,0,0,271,228,4084,0
_mbdr_,_mbdr_,,1,0,1,1,0,1,0,0,0,0,8,0,1889,0
brunoal02852156,brunoal02852156,,0,1,1,0,1,1,1,1,1,0,25,0,4086,0
CanalBalneario,CanalBalneario,,0,2,2,0,2,2,1,1,1,0,272,229,4089,0
UDObasket,UDObasket,,1,0,1,1,0,1,0,0,0,0,272,229,4088,0
CabMadeira,CabMadeira,,1,0,1,1,0,1,0,0,0,0,272,229,4087,0
Maryuelle,Maryuelle,,0,1,1,0,1,1,1,1,1,0,273,0,4090,0
Mauzin5,Mauzin5,,6,0,6,6,0,6,0,0,0,0,273,0,102,0
ofelipeb,ofelipeb,,2,2,4,2,2,4,2,0.666667,0.75,0,19,0,4092,0
wsl,wsl,,1,0,1,1,0,1,0,0,0,0,19,0,4091,0
BinhoGua,BinhoGua,,0,1,1,0,1,1,1,1,1,0,25,0,4093,0
NatBini,NatBini,,0,1,1,0,1,1,1,1,1,0,274,230,4095,0
tvalmg,tvalmg,,1,0,1,1,0,1,0,0,0,0,274,230,4094,0
DGSaude,DGSaude,,3,0,3,3,0,3,0,0,0,0,8,0,1206,0
Rainhae88571043,Rainhae88571043,,0,2,2,0,2,2,1,1,1,0,275,231,4098,0.5
ZELIT,ZELIT,,1,1,2,1,1,2,1,1,1,0,275,231,4097,0.5
tracklist,tracklist,,2,0,2,2,0,2,0,0,0,0,275,231,4096,0.5
CensuradaSempr1,CensuradaSempr1,,0,2,2,0,2,2,1,1,1,0,276,232,4101,0
DeputadosDEM,DeputadosDEM,,1,0,1,1,0,1,0,0,0,0,276,232,4100,0
Alan_Rick,Alan_Rick,,1,0,1,1,0,1,0,0,0,0,276,232,4099,0
LeifSiv_Falk,LeifSiv_Falk,,0,1,1,0,1,1,1,1,1,0,273,0,4102,0
DalvioMachava,DalvioMachava,,0,2,2,0,2,2,1,1,1,0,166,126,4103,0.5
bernade20087270,bernade20087270,,0,1,1,0,1,1,1,1,1,0,25,0,4104,0
monica_resende,monica_resende,,0,2,2,0,2,2,2,0.6,0.666667,0,10,0,4105,0.5
eupaularaquel,eupaularaquel,,0,2,2,0,2,2,2,0.75,0.833333,0,71,0,4106,0.5
DamaresAlves,DamaresAlves,,8,0,8,8,0,8,0,0,0,0,71,0,1141,0.125
RUIALVESDASILV6,RUIALVESDASILV6,,0,2,2,0,2,2,1,1,1,0,27,0,4108,0.5
NiltoTatto,NiltoTatto,,3,1,4,3,1,4,1,1,1,0,27,0,4107,0.25
pcostafloripa,pcostafloripa,,0,1,1,0,1,1,2,0.6,0.666667,0,62,0,4109,0
ViennaForFuture,ViennaForFuture,,2,0,2,4,0,4,0,0,0,0,62,0,60,0.5
DanaButlerr,DanaButlerr,,0,2,2,0,2,2,2,0.75,0.833333,0,71,0,4110,0.5
Ni4Wein_70,Ni4Wein_70,,0,2,2,0,2,2,2,0.75,0.833333,0,71,0,4111,0.5
Alessan21893293,Alessan21893293,,0,1,1,0,2,2,1,1,1,0,19,0,4112,0
AlfredFresh2,AlfredFresh2,,0,1,1,0,1,1,1,1,1,0,273,0,4113,0
PontevedraViva,PontevedraViva,,0,1,1,0,1,1,1,1,1,0,277,233,4115,0
titimoki,titimoki,,1,0,1,1,0,1,0,0,0,0,277,233,4114,0
porcoerencia,porcoerencia,,0,1,1,0,1,1,1,1,1,0,278,234,4117,0
cafecomferri,cafecomferri,,1,0,1,1,0,1,0,0,0,0,278,234,4116,0
